Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Not_Paid,528154,Long_Term,700.0,1444437.0,10+_years,Home_Mortgage,Debt_Consolidation,27323.9,30.4,6.0,15,0,339777,451176.0,0.0,0.0
Fully_Paid,330792,Short_Term,706.0,1333192.0,5_years,Home_Mortgage,Debt_Consolidation,26441.54,26.0,57.0,12,0,302100,487190.0,0.0,0.0
Fully_Paid,99999999,Short_Term,745.0,1059611.0,8_years,Rent,Debt_Consolidation,14128.02,16.2,22.0,11,0,237937,443630.0,0.0,0.0
Fully_Paid,133496,Short_Term,739.0,1498891.0,10+_years,Home_Mortgage,Debt_Consolidation,16237.97,19.4,37.0,11,1,113164,211332.0,1.0,0.0
Not_Paid,153142,Short_Term,735.0,3211912.0,10+_years,Home_Mortgage,Debt_Consolidation,43360.85,35.4,44.0,29,0,503481,938762.0,0.0,0.0
Fully_Paid,99999999,Short_Term,714.0,450395.0,10+_years,Rent,Debt_Consolidation,10396.61,13.2,6.0,7,0,68495,97812.0,0.0,0.0
Fully_Paid,257466,Short_Term,642.0,1243284.0,4_years,Home_Mortgage,Debt_Consolidation,14919.37,9.0,68.0,13,0,178011,283536.0,0.0,0.0
Fully_Paid,107800,Short_Term,721.0,744724.0,10+_years,Rent,Other,13094.61,15.7,20.0,10,0,262428,517638.0,0.0,0.0
Fully_Paid,753060,Long_Term,678.0,2136930.0,7_years,Home_Mortgage,Home_Improvements,34903.19,28.4,4.0,8,0,532494,983356.0,0.0,0.0
Not_Paid,311300,Short_Term,720.0,1689898.0,10+_years,Home_Mortgage,Debt_Consolidation,39712.47,17.0,24.0,21,0,681169,1029644.0,0.0,0.0
Fully_Paid,99999999,Short_Term,741.0,465690.0,1_year,Rent,Debt_Consolidation,4734.61,8.8,8.0,10,0,123880,304524.0,0.0,0.0
Fully_Paid,293018,Long_Term,707.0,2335860.0,10+_years,Home_Mortgage,Debt_Consolidation,40293.68,16.6,15.0,19,0,687211,939444.0,0.0,0.0
Not_Paid,476234,Long_Term,742.0,938106.0,7_years,Own_Home,Debt_Consolidation,20403.53,21.2,81.0,9,0,1557126,2290948.0,0.0,0.0
Fully_Paid,394988,Short_Term,731.0,1761414.0,4_years,Home_Mortgage,Debt_Consolidation,18935.21,43.0,42.0,13,0,550316,800492.0,0.0,0.0
Fully_Paid,325446,Short_Term,717.0,1124268.0,5_years,Home_Mortgage,Debt_Consolidation,17426.23,11.4,45.0,11,0,129675,314798.0,0.0,0.0
Fully_Paid,129272,Short_Term,698.0,1228046.0,10+_years,Own_Home,Debt_Consolidation,16476.23,32.0,23.0,16,1,147858,582362.0,1.0,0.0
Fully_Paid,441892,Short_Term,708.0,1373890.0,3_years,Rent,Debt_Consolidation,26561.81,25.5,77.0,13,0,358530,798336.0,0.0,0.0
Fully_Paid,287518,Long_Term,715.0,1028147.0,9_years,Home_Mortgage,Home_Improvements,16193.32,12.0,7.0,11,0,191159,745250.0,0.0,0.0
Fully_Paid,782562,Long_Term,690.0,1776500.0,10+_years,Home_Mortgage,Debt_Consolidation,37306.31,25.6,38.0,13,0,406011,912824.0,0.0,0.0
Not_Paid,133144,Short_Term,731.0,728213.0,8_years,Rent,Buy_a_Car,2949.18,12.7,19.0,5,0,98021,230670.0,0.0,0.0
Not_Paid,261690,Long_Term,6300.0,756504.0,7_years,Rent,Debt_Consolidation,12293.19,11.6,39.0,6,0,135052,201520.0,0.0,0.0
Not_Paid,546810,Short_Term,737.0,3022368.0,10+_years,Home_Mortgage,Debt_Consolidation,29719.8,32.0,34.0,21,0,1812125,3700598.0,0.0,0.0
Not_Paid,620180,Short_Term,710.0,1347214.0,1_year,Home_Mortgage,Debt_Consolidation,24810.96,19.5,31.0,16,0,461909,866844.0,0.0,0.0
Not_Paid,312136,Long_Term,715.0,1684863.0,5_years,Rent,Debt_Consolidation,19516.42,6.0,18.0,10,0,163723,262218.0,0.0,0.0
Fully_Paid,64966,Short_Term,741.0,579690.0,10+_years,Home_Mortgage,Debt_Consolidation,12946.41,17.4,9.0,8,1,23370,160138.0,1.0,0.0
Fully_Paid,99999999,Short_Term,716.0,1131564.0,10+_years,Rent,Debt_Consolidation,15936.25,21.3,21.0,6,0,322715,423654.0,0.0,0.0
Fully_Paid,438196,Long_Term,674.0,1475920.0,8_years,Rent,Debt_Consolidation,18080.02,23.1,74.0,17,0,134444,363704.0,0.0,0.0
Fully_Paid,65054,Short_Term,718.0,1123698.0,8_years,Home_Mortgage,Debt_Consolidation,9120.76,15.2,40.0,10,2,167770,409838.0,1.0,1.0
Fully_Paid,645744,Long_Term,725.0,3104467.0,6_years,Home_Mortgage,Debt_Consolidation,22300.49,21.2,28.0,10,0,130283,327228.0,0.0,0.0
Fully_Paid,437316,Short_Term,730.0,2454933.0,10+_years,Home_Mortgage,Debt_Consolidation,50121.62,22.4,3.0,10,0,383249,531454.0,0.0,0.0
Fully_Paid,651288,Short_Term,712.0,1874920.0,7_years,Rent,Debt_Consolidation,10452.66,22.4,19.0,5,3,159239,312510.0,0.0,3.0
Fully_Paid,663388,Long_Term,686.0,1196031.0,5_years,Rent,Buy_a_Car,21329.21,12.8,48.0,14,0,166839,429308.0,0.0,0.0
Fully_Paid,523292,Short_Term,743.0,1600636.0,4_years,Rent,Debt_Consolidation,41749.65,21.8,5.0,14,0,525103,832898.0,0.0,0.0
Not_Paid,518914,Long_Term,6840.0,1493856.0,10+_years,Rent,Debt_Consolidation,16681.24,22.9,62.0,9,0,358834,570746.0,0.0,0.0
Fully_Paid,253726,Short_Term,721.0,1249459.0,4_years,Home_Mortgage,Debt_Consolidation,29570.27,22.7,7.0,11,0,506255,620950.0,0.0,0.0
Fully_Paid,511610,Short_Term,739.0,1181477.0,9_years,Own_Home,Debt_Consolidation,27469.25,13.5,37.0,11,0,546668,718498.0,0.0,0.0
Fully_Paid,247302,Short_Term,702.0,829255.0,10+_years,Own_Home,Debt_Consolidation,15963.23,19.0,39.0,18,3,143716,406846.0,0.0,3.0
Fully_Paid,227216,Short_Term,710.0,579348.0,10+_years,Own_Home,Debt_Consolidation,8641.96,40.4,27.0,7,0,287337,389598.0,0.0,0.0
Fully_Paid,357566,Short_Term,743.0,1254513.0,10+_years,Rent,Debt_Consolidation,6094.82,22.4,36.0,11,0,189183,682396.0,0.0,0.0
Fully_Paid,188430,Short_Term,742.0,947739.0,5_years,Home_Mortgage,Debt_Consolidation,14058.1,13.4,40.0,6,0,53656,124234.0,0.0,0.0
Fully_Paid,536074,Long_Term,722.0,1543256.0,3_years,Home_Mortgage,Debt_Consolidation,29579.01,16.7,28.0,16,0,348802,513832.0,0.0,0.0
Fully_Paid,757834,Short_Term,703.0,1626875.0,10+_years,Home_Mortgage,Other,14804.61,24.9,62.0,7,0,0,0.0,0.0,0.0
Fully_Paid,303776,Long_Term,674.0,2623558.0,8_years,Home_Mortgage,Debt_Consolidation,15260.23,14.9,11.0,19,1,185022,738738.0,0.0,0.0
Fully_Paid,68794,Short_Term,690.0,779722.0,7_years,Home_Mortgage,Debt_Consolidation,15009.81,14.2,12.0,6,1,243466,290334.0,0.0,0.0
Fully_Paid,258610,Short_Term,745.0,1793657.0,3_years,Home_Mortgage,Debt_Consolidation,17338.83,15.7,13.0,8,0,117135,291038.0,0.0,0.0
Not_Paid,281820,Short_Term,7460.0,973579.0,1_year,Rent,Debt_Consolidation,11115.0,18.0,26.0,14,1,174762,407968.0,1.0,0.0
Fully_Paid,194700,Short_Term,742.0,521037.0,10+_years,Home_Mortgage,Debt_Consolidation,11636.55,21.1,81.0,10,1,157643,311476.0,1.0,0.0
Fully_Paid,715440,Long_Term,697.0,1796583.0,3_years,Home_Mortgage,Debt_Consolidation,31440.06,17.1,36.0,13,0,306052,1181224.0,0.0,0.0
Fully_Paid,309078,Long_Term,748.0,1715985.0,10+_years,Home_Mortgage,Debt_Consolidation,18732.86,27.0,26.0,18,0,172387,1571636.0,0.0,0.0
Fully_Paid,172568,Short_Term,737.0,1967279.0,4_years,Home_Mortgage,Debt_Consolidation,11115.19,18.4,19.0,8,0,131822,418176.0,0.0,0.0
Fully_Paid,99999999,Short_Term,717.0,1461100.0,2_years,Home_Mortgage,Debt_Consolidation,23620.99,17.8,7.0,21,0,345306,902572.0,0.0,0.0
Fully_Paid,565444,Short_Term,713.0,1725219.0,1_year,Home_Mortgage,Debt_Consolidation,7116.45,21.6,11.0,7,0,101156,197516.0,0.0,0.0
Fully_Paid,269434,Short_Term,722.0,1124705.0,2_years,Home_Mortgage,Debt_Consolidation,26242.99,18.6,48.0,12,0,361418,532400.0,0.0,0.0
Not_Paid,257026,Short_Term,740.0,785080.0,10+_years,Home_Mortgage,Debt_Consolidation,16617.4,17.7,10.0,7,0,103664,274670.0,0.0,0.0
Fully_Paid,111430,Short_Term,669.0,481137.0,7_years,Rent,Debt_Consolidation,2778.56,19.6,19.0,7,0,33516,138138.0,0.0,0.0
Fully_Paid,77814,Short_Term,654.0,1400072.0,10+_years,Home_Mortgage,Debt_Consolidation,24267.75,27.6,23.0,14,1,295507,820556.0,1.0,0.0
Fully_Paid,528220,Long_Term,689.0,1044848.0,<_1_year,Rent,Debt_Consolidation,26817.74,14.2,7.0,10,0,102315,166386.0,0.0,0.0
Fully_Paid,78100,Short_Term,724.0,1311513.0,9_years,Rent,Debt_Consolidation,16601.44,26.0,30.0,11,0,254771,321706.0,0.0,0.0
Fully_Paid,446424,Short_Term,732.0,875406.0,7_years,Rent,Debt_Consolidation,21009.82,11.2,80.0,9,0,365769,726440.0,0.0,0.0
Fully_Paid,246796,Short_Term,742.0,1092823.0,10+_years,Rent,Debt_Consolidation,10381.79,16.6,54.0,8,0,287774,670450.0,0.0,0.0
Not_Paid,262570,Long_Term,6750.0,1209426.0,10+_years,Home_Mortgage,Debt_Consolidation,19955.7,14.0,31.0,12,0,98363,188254.0,0.0,0.0
Fully_Paid,140162,Short_Term,747.0,1303666.0,10+_years,Rent,Debt_Consolidation,9940.42,18.5,53.0,7,0,100225,436304.0,0.0,0.0
Fully_Paid,591668,Short_Term,743.0,1744447.0,5_years,Home_Mortgage,Debt_Consolidation,22241.59,26.0,71.0,9,0,305254,699908.0,0.0,0.0
Fully_Paid,370040,Long_Term,642.0,840978.0,2_years,Home_Mortgage,Home_Improvements,5515.51,20.1,32.0,12,0,180500,400378.0,0.0,0.0
Fully_Paid,413886,Short_Term,740.0,2977927.0,3_years,Home_Mortgage,Debt_Consolidation,22756.3,27.0,21.0,16,0,508383,692538.0,0.0,0.0
Fully_Paid,110440,Short_Term,700.0,2021847.0,10+_years,Home_Mortgage,Other,12670.34,23.2,16.0,10,1,205257,284966.0,0.0,0.0
Fully_Paid,87758,Short_Term,717.0,833739.0,10+_years,Home_Mortgage,Other,16813.67,21.0,53.0,6,0,252358,401390.0,0.0,0.0
Fully_Paid,224664,Short_Term,721.0,1731071.0,10+_years,Home_Mortgage,Debt_Consolidation,27697.25,17.5,22.0,15,0,362748,733018.0,0.0,0.0
Fully_Paid,290202,Short_Term,709.0,944680.0,10+_years,Rent,Debt_Consolidation,17161.94,15.3,35.0,13,0,213389,386056.0,0.0,0.0
Not_Paid,272536,Long_Term,6640.0,864671.0,8_years,Home_Mortgage,Debt_Consolidation,17149.21,26.6,65.0,8,0,103892,122386.0,0.0,0.0
Not_Paid,314292,Short_Term,734.0,1487320.0,3_years,Rent,Debt_Consolidation,38918.08,21.4,73.0,18,1,129922,180796.0,1.0,0.0
Fully_Paid,754688,Long_Term,687.0,1378013.0,10+_years,Home_Mortgage,Debt_Consolidation,28479.1,16.5,25.0,18,0,264461,644688.0,0.0,0.0
Fully_Paid,120912,Short_Term,744.0,1174048.0,4_years,Home_Mortgage,Debt_Consolidation,20839.2,15.8,21.0,7,0,118845,213334.0,0.0,0.0
Fully_Paid,175758,Short_Term,730.0,668268.0,5_years,Rent,Debt_Consolidation,4020.59,13.0,11.0,11,0,144533,283184.0,0.0,0.0
Fully_Paid,99999999,Long_Term,685.0,2232348.0,1_year,Home_Mortgage,Debt_Consolidation,5915.65,15.2,28.0,11,0,276849,439120.0,0.0,0.0
Fully_Paid,99999999,Short_Term,749.0,2204114.0,3_years,Home_Mortgage,Debt_Consolidation,11828.83,13.7,51.0,5,0,187568,270490.0,0.0,0.0
Fully_Paid,99999999,Short_Term,711.0,1301538.0,7_years,Home_Mortgage,Debt_Consolidation,16377.62,16.0,44.0,10,0,345743,614020.0,0.0,0.0
Fully_Paid,106612,Short_Term,719.0,3605934.0,10+_years,HaveMortgage,Other,41768.84,19.7,53.0,6,0,213864,255288.0,0.0,0.0
Fully_Paid,157630,Short_Term,736.0,970862.0,2_years,Rent,Debt_Consolidation,7370.48,13.0,17.0,6,0,22857,78760.0,0.0,0.0
Not_Paid,267850,Long_Term,724.0,1156644.0,2_years,Rent,Debt_Consolidation,12915.82,18.7,28.0,17,0,185877,379566.0,0.0,0.0
Fully_Paid,194722,Short_Term,741.0,1345295.0,2_years,Home_Mortgage,Debt_Consolidation,25112.11,21.4,11.0,12,0,332139,696696.0,0.0,0.0
Fully_Paid,391556,Long_Term,717.0,1106180.0,3_years,Home_Mortgage,Debt_Consolidation,31249.49,13.9,78.0,9,0,176548,393096.0,0.0,0.0
Fully_Paid,242396,Short_Term,725.0,2229137.0,<_1_year,Rent,Debt_Consolidation,14656.6,19.9,8.0,6,0,125742,224334.0,0.0,0.0
Fully_Paid,215490,Short_Term,745.0,553850.0,<_1_year,Home_Mortgage,Debt_Consolidation,3406.13,21.5,22.0,10,0,51547,655952.0,0.0,0.0
Not_Paid,103664,Short_Term,670.0,1036545.0,10+_years,Rent,Other,9674.23,25.2,17.0,15,0,126160,368874.0,0.0,0.0
Fully_Paid,220330,Short_Term,750.0,2055078.0,1_year,Home_Mortgage,Home_Improvements,10720.75,14.5,50.0,10,0,88540,1015036.0,0.0,0.0
Not_Paid,53944,Short_Term,655.0,795758.0,3_years,Rent,Medical_Bills,17572.91,13.9,14.0,11,1,219317,317020.0,1.0,0.0
Fully_Paid,54802,Short_Term,725.0,2082476.0,10+_years,Rent,Debt_Consolidation,16972.13,20.0,43.0,9,1,90725,184294.0,1.0,0.0
Fully_Paid,197296,Short_Term,729.0,748790.0,10+_years,Home_Mortgage,Debt_Consolidation,12105.28,32.8,28.0,16,1,591451,1022164.0,0.0,0.0
Fully_Paid,99999999,Short_Term,730.0,2793000.0,4_years,Home_Mortgage,Other,18224.42,19.0,7.0,8,0,58083,75482.0,0.0,0.0
Fully_Paid,640354,Long_Term,677.0,1261315.0,5_years,Home_Mortgage,Home_Improvements,17763.48,26.1,76.0,12,1,280364,867988.0,0.0,0.0
Not_Paid,452650,Long_Term,734.0,1724706.0,10+_years,Home_Mortgage,Debt_Consolidation,38949.62,34.2,78.0,10,0,427709,627682.0,0.0,0.0
Fully_Paid,81048,Short_Term,708.0,1750014.0,10+_years,Rent,Other,14627.15,26.6,8.0,3,0,0,0.0,0.0,0.0
Fully_Paid,538186,Short_Term,702.0,1208457.0,10+_years,Rent,Debt_Consolidation,20342.35,24.7,20.0,10,1,205561,360646.0,1.0,0.0
Not_Paid,217426,Short_Term,7210.0,563331.0,1_year,Rent,Debt_Consolidation,13520.02,11.4,9.0,7,0,177916,216612.0,0.0,0.0
Fully_Paid,783640,Long_Term,670.0,2049644.0,10+_years,Home_Mortgage,Debt_Consolidation,38772.54,18.9,13.0,12,0,812421,959882.0,0.0,0.0
Fully_Paid,65560,Short_Term,735.0,849357.0,10+_years,Rent,Debt_Consolidation,4848.42,13.7,78.0,9,3,134311,878636.0,3.0,0.0
Fully_Paid,739398,Short_Term,699.0,2770162.0,5_years,Home_Mortgage,Debt_Consolidation,48708.4,25.6,25.0,13,0,348802,449262.0,0.0,0.0
Fully_Paid,349316,Long_Term,716.0,1923275.0,7_years,Own_Home,Debt_Consolidation,28368.33,13.1,33.0,9,0,129580,159434.0,0.0,0.0
Not_Paid,223762,Long_Term,718.0,947340.0,2_years,Rent,Debt_Consolidation,18315.24,37.4,19.0,11,0,336129,500258.0,0.0,0.0
Fully_Paid,264352,Short_Term,744.0,672923.0,10+_years,Rent,Debt_Consolidation,11944.16,29.0,16.0,5,1,198664,409310.0,1.0,0.0
Not_Paid,84568,Short_Term,732.0,623200.0,8_years,Home_Mortgage,Debt_Consolidation,10282.8,17.1,81.0,13,0,184737,304282.0,0.0,0.0
Fully_Paid,209242,Short_Term,710.0,875292.0,6_years,Home_Mortgage,Debt_Consolidation,15755.18,22.0,69.0,9,1,194788,283338.0,1.0,0.0
Not_Paid,752422,Short_Term,653.0,2583981.0,10+_years,Home_Mortgage,Other,18841.54,27.4,27.0,14,5,398012,1409342.0,0.0,5.0
Not_Paid,395252,Long_Term,691.0,1611941.0,10+_years,Home_Mortgage,Debt_Consolidation,26865.62,16.2,24.0,20,0,417791,850190.0,0.0,0.0
Fully_Paid,70334,Short_Term,746.0,1831904.0,<_1_year,Own_Home,Medical_Bills,30378.91,21.5,60.0,6,1,8227,33440.0,1.0,0.0
Fully_Paid,99999999,Short_Term,740.0,1726682.0,10+_years,Rent,Debt_Consolidation,13353.01,16.6,15.0,6,0,130948,256146.0,0.0,0.0
Not_Paid,133210,Short_Term,743.0,1533984.0,6_years,Own_Home,Other,31574.58,16.0,55.0,14,0,241547,421850.0,0.0,0.0
Fully_Paid,108504,Short_Term,740.0,1012054.0,10+_years,Home_Mortgage,Debt_Consolidation,3373.45,27.7,14.0,15,0,81377,319418.0,0.0,0.0
Fully_Paid,99999999,Short_Term,718.0,1124838.0,2_years,Rent,Debt_Consolidation,15560.24,12.0,7.0,20,0,118541,169246.0,0.0,0.0
Fully_Paid,283580,Long_Term,682.0,697034.0,4_years,Rent,Debt_Consolidation,12546.46,7.4,46.0,13,0,212667,713768.0,0.0,0.0
Not_Paid,336930,Short_Term,7420.0,892354.0,1_year,Rent,Debt_Consolidation,10187.8,9.0,40.0,8,0,184946,329956.0,0.0,0.0
Fully_Paid,99999999,Short_Term,743.0,1547569.0,4_years,Home_Mortgage,Debt_Consolidation,19344.47,18.9,36.0,16,0,286843,647438.0,0.0,0.0
Not_Paid,223212,Long_Term,725.0,963870.0,10+_years,Own_Home,Debt_Consolidation,17028.37,20.0,42.0,10,0,71725,298760.0,0.0,0.0
Not_Paid,782716,Long_Term,6910.0,2124485.0,3_years,Home_Mortgage,Debt_Consolidation,24608.61,32.1,23.0,22,0,109535,1294084.0,0.0,0.0
Fully_Paid,652014,Long_Term,687.0,1443430.0,2_years,Home_Mortgage,Debt_Consolidation,24899.12,14.3,23.0,30,0,537035,1388002.0,0.0,0.0
Not_Paid,329450,Long_Term,726.0,891480.0,10+_years,Rent,Debt_Consolidation,11292.08,28.0,14.0,9,0,276602,379940.0,0.0,0.0
Fully_Paid,517902,Short_Term,715.0,1944650.0,4_years,Home_Mortgage,Home_Improvements,55422.62,8.1,18.0,10,0,73074,276540.0,0.0,0.0
Fully_Paid,320474,Short_Term,703.0,1278149.0,10+_years,Home_Mortgage,Debt_Consolidation,14698.78,28.2,19.0,13,1,256215,514140.0,1.0,0.0
Not_Paid,358270,Short_Term,740.0,3094112.0,3_years,Home_Mortgage,Debt_Consolidation,37129.42,36.9,20.0,15,0,741969,989780.0,0.0,0.0
Not_Paid,455774,Long_Term,6990.0,1124610.0,10+_years,Home_Mortgage,Debt_Consolidation,25678.69,14.3,58.0,9,0,253137,305954.0,0.0,0.0
Fully_Paid,128722,Short_Term,728.0,1385556.0,10+_years,Home_Mortgage,Other,23381.21,18.2,79.0,20,0,312740,549516.0,0.0,0.0
Not_Paid,38126,Short_Term,680.0,658483.0,3_years,Own_Home,Other,1316.89,7.8,47.0,7,0,14174,54494.0,0.0,0.0
Fully_Paid,442948,Long_Term,715.0,1300664.0,10+_years,Home_Mortgage,Debt_Consolidation,10600.29,15.8,53.0,10,0,436506,1021064.0,0.0,0.0
Fully_Paid,435688,Short_Term,749.0,2351725.0,10+_years,Home_Mortgage,Debt_Consolidation,36059.91,33.7,6.0,10,0,235771,377058.0,0.0,0.0
Fully_Paid,324588,Short_Term,706.0,2242608.0,10+_years,Own_Home,Home_Improvements,3158.37,24.2,20.0,3,0,105108,253000.0,0.0,0.0
Fully_Paid,327426,Long_Term,713.0,3676101.0,10+_years,Home_Mortgage,Debt_Consolidation,38292.79,29.8,49.0,13,0,429115,661628.0,0.0,0.0
Fully_Paid,158334,Short_Term,734.0,1329468.0,8_years,Home_Mortgage,Debt_Consolidation,30799.38,13.0,60.0,10,0,273866,635492.0,0.0,0.0
Fully_Paid,310486,Short_Term,734.0,1303533.0,5_years,Rent,Debt_Consolidation,14697.26,20.3,64.0,8,0,142196,217800.0,0.0,0.0
Fully_Paid,180356,Short_Term,697.0,1460207.0,5_years,Rent,Buy_a_Car,12168.36,16.8,29.0,9,0,51509,268686.0,0.0,0.0
Fully_Paid,435336,Short_Term,710.0,3383748.0,7_years,Rent,Debt_Consolidation,23545.18,26.6,14.0,14,1,358663,444158.0,1.0,0.0
Fully_Paid,99999999,Short_Term,745.0,1246742.0,9_years,Rent,Debt_Consolidation,17454.35,16.0,21.0,13,0,205485,593340.0,0.0,0.0
Not_Paid,327800,Long_Term,721.0,1509816.0,5_years,Home_Mortgage,Debt_Consolidation,7876.07,15.0,42.0,9,0,330543,458898.0,0.0,0.0
Fully_Paid,175340,Short_Term,734.0,1362794.0,2_years,Home_Mortgage,Debt_Consolidation,24643.95,23.4,67.0,10,0,481688,804826.0,0.0,0.0
Not_Paid,368720,Long_Term,649.0,722038.0,4_years,Own_Home,Debt_Consolidation,17088.03,17.1,35.0,5,0,611743,763290.0,0.0,0.0
Fully_Paid,88528,Short_Term,692.0,1433417.0,3_years,Home_Mortgage,Debt_Consolidation,38224.2,13.9,17.0,10,0,148295,298628.0,0.0,0.0
Fully_Paid,648296,Long_Term,611.0,1120734.0,6_years,Home_Mortgage,Home_Improvements,17371.32,15.8,27.0,14,0,206150,904200.0,0.0,0.0
Fully_Paid,99999999,Short_Term,746.0,859845.0,<_1_year,Home_Mortgage,Debt_Consolidation,21424.59,18.5,8.0,11,0,229653,367796.0,0.0,0.0
Not_Paid,439780,Short_Term,721.0,1139430.0,10+_years,Own_Home,Debt_Consolidation,32378.85,18.2,52.0,20,1,397423,785268.0,0.0,0.0
Not_Paid,396396,Short_Term,740.0,1521520.0,7_years,Home_Mortgage,Home_Improvements,28148.12,13.2,4.0,20,0,194161,679228.0,0.0,0.0
Fully_Paid,242132,Long_Term,734.0,1140570.0,3_years,Own_Home,Debt_Consolidation,15207.6,18.8,52.0,12,0,256728,1193808.0,0.0,0.0
Fully_Paid,436502,Short_Term,743.0,1991618.0,<_1_year,Home_Mortgage,Debt_Consolidation,40164.1,20.4,65.0,12,0,739252,1124794.0,0.0,0.0
Fully_Paid,99999999,Short_Term,705.0,2596426.0,4_years,Home_Mortgage,Home_Improvements,18694.29,32.4,61.0,12,0,116793,198858.0,0.0,0.0
Fully_Paid,99999999,Short_Term,743.0,1220674.0,10+_years,Home_Mortgage,Other,13630.79,32.6,23.0,9,1,108091,247852.0,0.0,1.0
Fully_Paid,199782,Short_Term,715.0,2089639.0,10+_years,Home_Mortgage,Debt_Consolidation,20199.85,13.8,80.0,10,2,26999,226490.0,2.0,0.0
Fully_Paid,343794,Short_Term,736.0,3711460.0,10+_years,Rent,Buy_a_Car,7732.24,26.1,21.0,5,0,32205,1172358.0,0.0,0.0
Fully_Paid,99999999,Long_Term,616.0,1606013.0,1_year,Home_Mortgage,Other,26499.3,19.2,62.0,10,0,37791,69454.0,0.0,0.0
Fully_Paid,300476,Long_Term,662.0,726047.0,10+_years,Home_Mortgage,Home_Improvements,1234.24,24.3,34.0,6,1,37221,261228.0,1.0,0.0
Not_Paid,464398,Long_Term,718.0,1702647.0,10+_years,Home_Mortgage,Debt_Consolidation,38025.84,22.5,73.0,16,1,214339,271546.0,1.0,0.0
Fully_Paid,433092,Long_Term,693.0,1009888.0,<_1_year,Home_Mortgage,Debt_Consolidation,10519.73,13.6,10.0,5,0,333051,405086.0,0.0,0.0
Fully_Paid,53152,Short_Term,741.0,937137.0,10+_years,Rent,Debt_Consolidation,23272.34,31.1,36.0,12,0,407113,593714.0,0.0,0.0
Fully_Paid,397826,Long_Term,744.0,1336118.0,2_years,Rent,Debt_Consolidation,30396.77,15.5,71.0,35,0,309548,737462.0,0.0,0.0
Fully_Paid,99999999,Short_Term,716.0,962350.0,9_years,Rent,Debt_Consolidation,8580.97,17.0,37.0,6,0,103056,135894.0,0.0,0.0
Fully_Paid,38962,Short_Term,723.0,711303.0,4_years,Rent,Debt_Consolidation,2904.34,9.4,18.0,8,0,57969,316580.0,0.0,0.0
Not_Paid,559350,Short_Term,721.0,1858010.0,6_years,Rent,Debt_Consolidation,15111.84,33.8,16.0,6,1,260357,445324.0,1.0,0.0
Not_Paid,65648,Short_Term,7350.0,1474286.0,3_years,Own_Home,Debt_Consolidation,24325.89,27.3,1.0,7,0,148675,765116.0,0.0,0.0
Fully_Paid,569756,Short_Term,674.0,1450080.0,10+_years,Rent,Business_Loan,19213.56,20.8,38.0,10,0,114209,259798.0,0.0,0.0
Fully_Paid,76318,Short_Term,721.0,1374802.0,10+_years,Rent,Debt_Consolidation,10242.14,16.2,33.0,18,1,186485,618684.0,1.0,0.0
Fully_Paid,99999999,Short_Term,737.0,6616180.0,6_years,Home_Mortgage,Debt_Consolidation,77740.02,25.7,21.0,19,0,769842,1403776.0,0.0,0.0
Fully_Paid,485122,Long_Term,720.0,6359224.0,1_year,Own_Home,Debt_Consolidation,26125.76,5.9,16.0,13,0,201647,734228.0,0.0,0.0
Fully_Paid,548526,Short_Term,717.0,2368597.0,3_years,Home_Mortgage,Debt_Consolidation,26449.14,24.0,54.0,13,0,507338,932426.0,0.0,0.0
Fully_Paid,220506,Short_Term,718.0,1771066.0,4_years,Rent,Debt_Consolidation,50180.14,28.9,49.0,21,0,450889,789844.0,0.0,0.0
Fully_Paid,332178,Long_Term,715.0,1424848.0,10+_years,Home_Mortgage,Debt_Consolidation,33602.64,32.8,21.0,23,0,224656,981596.0,0.0,0.0
Fully_Paid,99999999,Short_Term,728.0,1428002.0,10+_years,Rent,Debt_Consolidation,11780.95,12.9,15.0,5,0,14364,117062.0,0.0,0.0
Fully_Paid,343948,Long_Term,722.0,1113894.0,10+_years,Home_Mortgage,Debt_Consolidation,20699.93,13.7,11.0,10,0,378670,727122.0,0.0,0.0
Not_Paid,107426,Long_Term,692.0,1062898.0,7_years,Own_Home,Other,7883.29,12.3,46.0,11,0,63232,131912.0,0.0,0.0
Fully_Paid,263604,Short_Term,727.0,1264773.0,10+_years,Rent,Debt_Consolidation,18655.34,17.6,34.0,17,1,131537,496122.0,0.0,0.0
Fully_Paid,401830,Long_Term,710.0,1605899.0,5_years,Home_Mortgage,Debt_Consolidation,39077.11,17.5,14.0,20,0,111891,356928.0,0.0,0.0
Fully_Paid,263362,Long_Term,731.0,1129683.0,2_years,Rent,Debt_Consolidation,10072.85,38.5,29.0,8,0,182305,420486.0,0.0,0.0
Fully_Paid,131428,Short_Term,722.0,529663.0,10+_years,Own_Home,Debt_Consolidation,14300.73,26.0,26.0,13,1,116451,354838.0,1.0,0.0
Not_Paid,292820,Short_Term,740.0,785099.0,7_years,Home_Mortgage,Debt_Consolidation,10010.15,43.6,48.0,8,0,417240,1115752.0,0.0,0.0
Fully_Paid,220814,Short_Term,719.0,1430282.0,10+_years,Rent,Debt_Consolidation,31346.77,12.4,32.0,29,0,265031,691196.0,0.0,0.0
